"","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"PROC",6.84023179858432,6.89739116837183,6.9503068088714,7.00985796052956,7.06564119273227,7.1175732397466,7.17297386781094,7.23498466457161,7.29552490390725,7.41879275527857,7.46515231210271,7.64453577113949,7.71348842625726,7.82114303165242,7.91410016844406,8.03123272302797,8.13418782579425,8.23330378121373,8.24131856929878,8.17745418761641,8.06787226619864,8.14725893273104,8.2753332500188,8.25785870148646,8.30236436709799,8.38224278093143,8.3658058795083,8.52234452888735,8.52721932128964,8.69473107118956,8.67253270295801,8.62054518271252,8.79379816785536,8.72225818167934,8.89141544659067,9.02172832732754,8.90482611645522,8.97255177192033,9.03587765287113,9.18941209425592,9.22333215135738,9.16665851477148,9.24344778686047,9.22472361675533,9.23454140686616,9.24645614067251,9.1848093903274,9.17394802052079,9.10646529943654,9.04500869521322,9.04682500993534
"PTHO",8.8673918595665,8.91180535103495,8.95836759440413,9.00343579629291,9.04809811269586,9.0843664993173,9.12432198410934,9.17554731222838,9.22954416833562,9.74999304340625,9.1631922990984,9.23489662013092,9.18622324658709,9.18172359839708,9.15853059743709,9.17030575679665,9.16907433877842,9.24970015230358,9.22692380478144,9.00849290556883,9.07855576298037,9.23637415138747,9.22445675359524,9.17576276406403,9.18528138794051,9.26944869456677,9.11670840864847,9.17705870164822,9.08797128959978,9.15070757629334,9.02744395139324,8.87521904026722,8.95118647283376,8.77526738577977,8.83916936444722,8.87002355273308,8.65766791821471,8.62177401083003,8.58522817779677,8.63373651598777,8.56788119794606,7.33062855933986,6.22822116501082,5.02252825834422,5.02069439601408,5.01581059727419,4.94102246042519,4.92116562979116,4.83531866043262,4.75698860564695,4.74128975079218
"RAUE",10.7495491881336,10.7983550179637,10.8512423882969,10.9064193116278,10.9660284236526,11.0174402225039,11.0695775177124,11.136301712705,11.2050252521103,11.3295366989314,11.3778794679584,11.551587199558,11.5728640036703,11.6387570965143,11.6799344943096,11.7626260945877,11.8218324540237,11.8748706428306,11.8306047161989,11.7182716486915,11.5563038267297,11.5896386580153,11.6819817513937,11.6234807415648,11.6267244662957,11.6572049671035,11.5806967487707,11.6919193182813,11.6468654543744,11.7625808704913,11.6888119120525,11.5855310133126,11.7123770578561,11.5856845263596,11.7001589674982,11.7762142191319,11.60733978226,11.6237003995123,11.6346323564585,11.7353778760084,11.7235254971342,11.6678068486676,11.7474366710263,11.7254358996929,11.7363618766105,11.7471094968141,11.6909062245557,11.6850499150845,11.6093140029623,11.5466346631698,11.5522215843218
"RBSN",5.62735682112432,5.68505384884447,5.73830604143902,5.79147183062384,5.84951704407212,5.89985706185842,5.95126633646402,6.015358033243,6.07985241398488,6.19734445494081,6.24072226379092,6.4122560173174,6.47115634037709,6.58419055383713,6.67462120880358,6.79921161801299,6.90637901676902,7.0071531654607,7.00586599191155,6.9426454600886,6.8363008633676,6.91499005300751,7.04696056565562,7.03125577308653,7.08736789445312,7.16581794728435,7.1427065317133,7.30304116919878,7.30963154866379,7.47106735111037,7.44492780786718,7.38928843218079,7.56572737822077,7.48912276674271,7.65591077208648,7.77418337229554,7.35973268679139,7.37173692377063,7.37965488797759,7.46229135077287,7.43529124883179,7.37954021525149,7.45621864093016,7.43411772396864,7.44450615704191,7.45269912028651,7.38357772640205,7.37301919568766,7.29599204559065,7.22715979531647,7.22853864398735
"REDI",4.96289936600389,5.0118608040276,5.06496625519348,5.11790225505993,5.17307895286814,5.22803590703084,5.2893101378341,5.34887785766459,5.41441395147143,5.53709725620431,5.59145078716292,5.76488593825274,5.82585930898578,5.93742979886449,6.0298534269619,6.15144371689289,6.25986303597813,6.35706107726096,6.36052478327861,6.29396353442675,6.18515850994946,6.26727152716482,6.39492670557059,6.38048345056909,6.43062828053673,6.51396878417962,6.48839863132906,6.64238674674559,6.65469801173016,6.81775439588227,6.79000133909878,6.73463545154219,6.90829109033302,6.83045514843226,6.99684255534826,7.12013196971245,7.0013331241322,7.00444527590785,7.00855778997571,7.10092333355091,7.07872939032492,7.02170153937877,7.09783096090492,7.07027714294246,7.0839757045047,7.09122514472045,7.02696222747975,7.02334166453652,6.95188685680276,6.88711191930948,6.88271463750387
"RHYO",2.19129319099981,2.2479097503766,2.30154453276498,2.35344875790643,2.41105873302285,2.4679690071505,2.52311716023835,2.58699126409616,2.65871790141466,2.78649347805585,2.83957944269657,3.01659389572296,3.07922770495291,3.1933224864846,3.2851434602177,3.41024729439731,3.51571767281448,3.61904648003431,3.62106988024022,3.55608059546106,3.40647875720298,3.44084737347386,3.52620140002399,3.45970692722136,3.46516621512452,3.49798335376975,3.43353168390235,3.54832887710541,3.5116120310785,3.62872117659683,3.55632464011311,3.45687531855734,3.58647598585302,3.47112502396458,3.58880891071824,3.67313474009594,3.50242588517221,3.52118943054198,3.53971049247662,3.64656928527321,3.63518036791873,3.57258579245398,3.64821473931255,3.62902046249295,3.64243176156842,3.64931874641814,3.58649902886763,3.58011181111964,3.50911304515208,3.44609497704762,3.44844424852509
"RONW",2.79794490722216,2.85519307622335,2.9036011568532,2.95623026121046,3.01489526544846,3.06230620252244,3.112384722123,3.16986501193449,3.22853590169062,3.35358962699816,3.39786425296414,3.57072138386125,3.63384394894183,3.74209800946566,3.82601579373509,3.95026081189779,4.06426671646903,4.16773729609657,4.16775913398569,4.10255756742044,3.98979203913508,4.06759200106806,4.19715679448818,4.18664653728014,4.23913189460781,4.31427767107872,4.2884795029245,4.44331087216082,4.45119700209356,4.60992723797251,4.57986862569717,4.52878485381118,4.71241468781304,4.63492126212569,4.79943149633376,4.92738760650145,4.80545470822504,4.81008333410999,4.81562869001115,4.90499569594998,4.88297555790681,4.82273259735605,4.90192675930115,4.88269349300193,4.89350859209099,4.9054342342719,4.84123543002833,4.83257311424417,4.76157830750156,4.69371489468882,4.68960355024893
"ROOK",9.29776705938634,9.35678986732502,9.4150283296104,9.47093114565239,9.53122398150914,9.58440655628,9.63747695633211,9.7030095773422,9.77190395551638,9.89452657653706,9.94535587462458,10.112535667536,10.1804360441939,10.2889478845913,10.3800384721888,10.5015716353199,10.611778622248,10.7064847348954,10.7112077033748,10.6011366104698,10.4554300230405,10.4893846685957,10.5801363160558,10.5231556032275,10.5286157810347,10.5723527191888,10.5071985339177,10.6217962506985,10.5878601460638,10.7087900770801,10.64250946637,10.5469891081354,10.6810972259887,10.5646959952504,10.6896098326239,10.7735688039039,10.6069877931345,10.6274699332591,10.646449201685,10.7513014714289,10.7446492728022,10.6897768854497,10.7623961069913,10.7415374469666,10.7574202631558,10.7646614813389,10.7031412474184,10.6951026974194,10.6311883209564,10.5651822796469,10.5721952351608
"ROSE",4.45926695520015,4.51546946617657,4.56531881403506,4.61807954542865,4.67479486276236,4.7276716425284,4.7805364968696,4.83791802000107,4.89859009606931,5.02176812961896,5.07062821872464,5.24425648564416,5.30688572505734,5.41814401147572,5.50907926718806,5.63244570858496,5.7410744191105,5.843364083396,5.84620720627797,5.7804781048111,5.67101370930217,5.74686947469663,5.87478593779352,5.86130263006634,5.91329940784376,5.99285475570392,5.96856925011705,6.12902839642711,6.14008589991624,6.301355228348,6.27885453170543,6.2218316759721,6.39188123456551,6.31653399916053,6.47676222326569,6.60125047648128,6.50527643112216,6.50711641244725,6.5151503298184,6.60823576633052,6.58787795960931,6.53483420986132,6.61814654437379,6.6007098550828,6.61022479078574,6.6162304128245,6.54886588887133,6.5394307630572,6.47072692100275,6.41260870104304,6.41176592462373
"ROYD",6.98682793772374,7.04088048777257,7.09642979956866,7.14448471025542,7.20486312708054,7.25691225425375,7.31247117650326,7.37475725205532,7.4435311938519,7.57362927387587,7.62020227614908,7.71688516169053,7.71542412123801,7.75185539146491,7.8162711784548,8.07645604498074,8.0957034003723,8.28444653838776,8.18881497530404,7.9534350353869,7.88559072732065,8.03732750499375,8.19361085737006,8.10526437164176,8.15347418229025,8.22761149660348,8.12910863987076,8.27322677151273,8.13771751228612,8.18398176467682,7.76554810664242,7.25264086637519,7.70087329068148,7.58142177908291,7.62883353772329,7.81381697499334,7.85760118055874,7.86937563269582,7.52449480541197,7.85853486967171,7.8391206373072,7.96026902183748,8.03432066658141,7.98962396484973,8.00041252400679,8.01921837615646,7.954880775589,7.94744645806983,7.88192845442832,7.82138952595693,7.8232933334574
"RRRI",6.49952470624903,6.55487906464648,6.6148253175894,6.67222603005046,6.73335616125863,6.78707628025134,6.84015804083812,6.90063448728252,6.97009514895203,7.09302319251839,7.14564832871264,7.32634740923087,7.39450624880194,7.50686450762969,7.57875364125953,7.68319263622497,7.77263619575865,7.85213563997682,7.83426963939344,7.75415694244203,7.62704790449277,7.68941519348862,7.79905747666157,7.76313057492674,7.79380842862066,7.85850761866897,7.81402216419107,7.95310880785162,7.94088204026403,8.0836846990283,8.03971544593793,7.96696407334457,8.12228879154544,8.02881175389669,8.17317287357746,8.2796175771038,8.13385641895153,8.17510062567799,8.14006125458912,8.18994986960095,8.12392731259934,8.02874296154162,8.06871781162671,8.07367664009712,8.11215243954154,8.14857616131115,8.10910556163949,8.12735539222857,8.0886127694583,8.08476512477716,8.0888685264303
"RUMP",5.82366373752765,5.88165384284127,5.93878862006073,6.00096893313825,6.05735746310059,6.11395458979362,6.17230482486484,6.24509750180181,6.30744868781732,6.43104255783282,6.48288032326384,6.94172984958122,7.15742139834859,7.1785920674578,7.2581084904811,7.23845256473569,7.32984793017817,7.44737694323506,7.56367201030005,7.39904487047976,7.38880377949355,7.35818030130421,7.40516239988009,7.3943362934677,7.32838326282093,7.37276697176342,7.38028186924101,7.47550583685362,7.63741835536739,7.8076635306515,7.70468929599304,7.67227256192041,7.99434282275675,7.99033360114207,8.14990462518346,8.22551868359125,8.0547389661321,8.06638430374747,8.08251951968273,8.17791684007704,8.16211509120517,8.10953071269935,8.1892389212134,8.17135439891453,8.18837684784597,8.20049495083518,8.14595723002124,8.14538559179427,8.08088477809362,8.01873734892596,8.02683268358027
"SABR",7.07005259492125,7.12538535986061,7.18247354397956,7.23945831141647,7.29352873337167,7.34725010704679,7.40293084703541,7.4668605639786,7.53326632110098,7.65726367210467,7.70541762926063,7.87571720552241,7.94321062818768,8.06362687966736,8.15465042795017,8.23747021923603,8.29785801367685,8.35235934869369,8.31435587443038,8.20853939972861,8.05694339811422,8.09346760759716,8.17654489930213,8.11683418956657,8.12219203997251,8.15892005335597,8.09542427754445,8.21706701499187,8.18302680043929,8.30640499046665,8.23456169471946,8.16630206397415,8.32761873037631,8.2327557981774,8.37407992675213,8.48403442318824,8.30885278293914,8.3148850739925,8.32201797815147,8.41301692184343,8.39326432547787,8.3391634959703,8.42232013839588,8.40394878836314,8.41782747459973,8.42892945910517,8.36687829384183,8.35747906116116,8.28815605686813,8.23047510544451,8.23042485782865
"SAXU",2.84696491509155,2.9053622702825,2.96481949822528,3.01714999335269,3.07466116405687,3.13254145575059,3.18164750611443,3.2460119347116,3.30547230058109,3.42896227524699,3.47672085448044,3.65251387560034,3.71941126370695,3.83481488753649,3.92228266148797,4.04851461696554,4.15906553691718,4.25800394598815,4.2615727573131,4.19495768342162,4.08590622956231,4.15820356498095,4.29375211925419,4.27519109365164,4.32694613103741,4.40987206211164,4.38466602156752,4.54313061626449,4.5491162040868,4.71166857188011,4.69013154728909,4.63472761787901,4.81115477415426,4.73506690185635,4.90237725176995,5.03576843135418,4.85530618248553,4.85829820897679,4.86782593527001,4.95828885062166,4.93659038312585,4.8807138540136,4.95885782776167,4.93644327265064,4.94556038069056,4.95478200488558,4.89185689844475,4.88284103448654,4.81816713662526,4.75733692608722,4.75694333183735
"SCUL",8.65338734741675,8.7071992214677,8.76300319028669,8.81750370214084,8.87271331861513,8.92607964185209,8.9753094122209,9.03617416640308,9.0997602550437,9.22007178292142,9.27093973156047,9.44155529139169,9.50425490885106,9.61663088196433,9.69915254432057,9.824966402747,9.9379278962803,10.038535401561,10.0446988335383,9.97549467513825,9.86882042441455,9.94409201356671,10.0819180868558,10.0706775309249,10.1188110667974,10.1996848936751,10.1758483771151,10.3283836984526,10.3320614434924,10.4946761342223,10.4703959540158,10.4174681250496,10.5918006474852,10.5168701594663,10.6868551123181,10.8169419089318,10.6927420323024,10.7510935762073,10.8140260253052,10.9682859165795,11.0030824466747,10.9424761798416,11.0186686211017,10.9974755143764,11.008514200324,11.0193166247083,10.9591823544598,10.9425802131713,10.869492883035,10.8033201462088,10.8075984086132
"SEFB",-0.0953883548850787,-0.0416893843287827,0.0193605891878719,0.0715033167721678,0.130071653243812,0.186760942484112,0.242416630685814,0.308717436528326,0.37470619659924,0.49573344540501,0.538669896040054,0.710861399354821,0.77558161313074,0.889426932422413,0.974428419347379,1.09784032357201,1.20614344140566,1.30771534828695,1.31056084209847,1.24781845386787,1.14034480488316,1.21925742320618,1.35386801970138,1.34513702033218,1.39835894122978,1.48373009093493,1.46341580409945,1.62299586770527,1.63533628596048,1.79356161331244,1.76724682226041,1.7072826158177,1.88149846507015,1.80606703976224,1.97643529058917,2.10548531058613,1.98471347923535,2.04448627634727,2.10875060663827,2.26078695279742,2.29932097971398,2.29601536277356,2.37082310429865,2.34890403071233,2.36340136000897,2.37530800368113,2.31200964736724,2.30109509274761,2.23049191915764,2.16652751192012,2.16711036497887
"SENT",3.55012826707257,3.60686288348743,3.6634550634785,3.72704829415605,3.78859788639521,3.84527357722722,3.89965111745903,3.96463864692248,4.03529569458177,4.15655876325846,4.21173093582751,4.3850206999927,4.45383619798948,4.57081537407872,4.65827327483686,4.7824578562144,4.88178863675401,4.97298942722288,4.97200804779846,4.8977942277788,4.78100113530732,4.84819930010749,4.97178160211732,4.96244057870755,5.00678365324298,5.07941717155257,5.03809971338759,5.19019596728288,5.18866173666078,5.3478705377839,5.31844727052961,5.25525287284458,5.42633308005902,5.345396335363,5.50849865537466,5.62894492221126,5.49961125659832,5.55922375568482,5.61701808198651,5.75687322993009,5.78361508091738,5.77483073607063,5.85056120228892,5.83342359659426,5.84689742080512,5.8584424974806,5.79248033437399,5.79445438503601,5.72810098149793,5.66752822869874,5.66932208716504
"SEPR",4.68434870326346,4.73989543413425,4.79977457393296,4.85584739399596,4.91384058606403,4.96948725560453,5.02590431510568,5.09224271288245,5.16194749561913,5.28199954583573,5.33341122341355,5.51163150711702,5.57806487625708,5.69507963583758,5.78771720412824,5.90853812911808,6.01346505852618,6.10707837519418,6.10488881054487,6.03451808119879,5.91982201770636,5.99443848175056,6.12291949684106,6.10429349291114,6.14377045045078,6.21916016729311,6.18891640254876,6.34447566448103,6.34563409706172,6.50672215914998,6.47727491738321,6.41756193417648,6.58844688162878,6.5129080761905,6.66811205533294,6.79053548643663,6.61711968006901,6.62736416026928,6.63632687710852,6.72732706770878,6.70535464532991,6.64528343533084,6.72099642756525,6.70654882151729,6.72108917790596,6.73042262023827,6.66901414609341,6.66278384656382,6.59409809339569,6.53564906339549,6.53370354775519
"SHEE",6.71891068549144,6.77472434386255,6.82790829829765,6.87664136126278,6.93914999744558,6.99438738409288,7.04885754883675,7.11365978134008,7.17735313136482,7.30274117702794,7.35233442504451,7.52448741637631,7.58399498718688,7.69830486221162,7.78744038459958,7.90565028092088,8.01270797293428,8.11855682114757,8.12323189962905,8.05732851571292,7.95058488351909,8.02266608107803,8.14916311355519,8.13540551446225,8.19124796468061,8.27224918781246,8.24569079764519,8.40102959804827,8.40592960592092,8.56796531836173,8.54285438703015,8.49113464818465,8.66748858158761,8.59377279866903,8.75811816496971,8.88145394831296,8.75921031401029,8.8205385956659,8.88178866935916,9.03087602645039,9.00836971544846,8.9461338903667,9.01700655491316,8.99979112349853,9.01014918779741,9.01107948371339,8.95035219510843,8.94101458979203,8.87256221107494,8.80967931855182,8.80960265198544
"SHEI",8.01154834022148,8.06632427875493,8.12192347135849,8.17750611967228,8.23824477883867,8.29173511518275,8.34405454556433,8.40561882059949,8.47204969104106,8.59213504290543,8.63313976335588,8.80269383404734,8.8633682484685,8.97608401893892,9.0640680252716,9.18519264305926,9.29844520036621,9.40356073556159,9.40773965988828,9.3386028586919,9.23171068591104,9.30937726355302,9.43705837983812,9.42262563570554,9.47172542764748,9.55370989042648,9.53465838034943,9.68951264212665,9.70162878259341,9.86650070444558,9.84289595689159,9.78567452296084,9.95955202180979,9.88321618217814,10.0474506253964,10.1766997387598,10.0552602249009,10.1215018311942,10.1869219006269,10.3386495611133,10.3662367349262,10.3107841420269,10.3902179183813,10.3697387179808,10.3847269204209,10.3917454888679,10.3289672331054,10.3209815287165,10.2513058252622,10.1814757302047,10.1804902750749
"SHEN",5.39738787982938,5.4511560495371,5.50888242397193,5.56441354538951,5.61818784207478,5.66596333930408,5.71195333742449,5.77327293343154,5.83916511141698,5.96160094701323,6.00878279280055,6.18131690395891,6.24968281277583,6.36639810168136,6.45673944580377,6.58280655822779,6.68990948500339,6.79115842186423,6.79351623815516,6.72772479879471,6.6200340968675,6.69687842604447,6.82338582259614,6.81403733124766,6.86307877279391,6.93884892811563,6.91213420810531,7.07666353399025,7.0883507309764,7.25129332179959,7.22344744423223,7.17390308023853,7.34839146996931,7.27490025729913,7.43070848245018,7.50528195814879,7.32346836010003,7.32594359059002,7.331096655422,7.42229818342925,7.40079564930985,7.34272059781828,7.41416240712893,7.39189452987062,7.40879192829943,7.40743345331355,7.34392611559692,7.33510909019066,7.26750061738487,7.2030798022277,7.20519617029236
"SHEP",6.09807897031583,6.15423860339182,6.21002388747096,6.2609814357739,6.32222752499077,6.38045133999079,6.43585925185782,6.50045953091632,6.56330562495167,6.68483987025611,6.73703923839421,6.91526703979403,6.97550951133453,7.09125068182953,7.17199123257202,7.29394776235783,7.40098224116223,7.50096927040671,7.50559448940303,7.4420607818481,7.33177090445856,7.40469639153181,7.53495764514846,7.52386322012829,7.57798652599412,7.66041066444199,7.63606717036964,7.78797794093524,7.79830520065477,7.96387134508081,7.94164455716819,7.88693866872634,8.06209864149911,7.98890305015011,8.15661710232586,8.22507118042311,8.04602802719235,8.0548812007562,8.06351107734816,8.15226531451674,8.13004860047194,8.07005306591465,8.14597114338748,8.1244000415475,8.13667538304594,8.14961521581669,8.08229669907904,8.08193638694605,8.00934024509157,7.94467441356284,7.94534247818573
"SHIN",6.07466950733872,6.12914263687834,6.18425267756684,6.22957260496782,6.28105511163563,6.33630744971132,6.38584332943807,6.44248076059029,6.50279842038721,6.62080284379917,6.6712739946744,6.83342348634371,6.895679305158,7.00444463295764,7.09759758194144,7.22113736077538,7.3291010638346,7.42971497512826,7.43406672357472,7.36553885540021,7.25626840926535,7.33588653364339,7.47061594959166,7.45632175405537,7.5103420712376,7.58938809082396,7.5597484661369,7.71929482763653,7.7307555925778,7.89300217165923,7.86795457965704,7.8128545139305,7.99161363708655,7.91314131081992,8.07305599584563,8.15983116564023,8.00060586872839,8.02274985238145,8.02867517573507,8.11455363544155,8.09171193907087,8.0349984445301,8.10686413633232,8.08743134167879,8.09665255056454,8.10604451978979,8.0472239728474,8.04024059408381,7.96954610102691,7.9006403696767,7.89698560537502
"SHLY",8.09342714815341,8.1496015338763,8.2076074172835,8.26316349221293,8.32473589495953,8.37645692218252,8.43313456873285,8.49796193559714,8.5646636765201,8.68933560583545,8.73833475506564,8.91107474304996,8.97223452594835,9.08815081723725,9.18404270638776,9.31303729450802,9.42390994847186,9.52250870075916,9.530538889926,9.46388999956019,9.3099047309175,9.34705697922673,9.43148294957641,9.37221703764373,9.38333773172937,9.4232489166783,9.35904152057239,9.47783831410158,9.44455705864419,9.56236501482973,9.49251407926361,9.39500317697332,9.52614022999624,9.40831833950444,9.53072769780272,9.61545535019862,9.45417853869241,9.47781972728094,9.49575052925737,9.59632235580716,9.58881090841058,9.53528385410242,9.61394867228428,9.59057050138681,9.59882302751682,9.61234321719968,9.54676064322939,9.54315709360287,9.4778709103336,9.41763909120814,9.42172789048578
"SIGA",0.978650510583451,1.04060882563869,1.09652663799049,1.15548209947748,1.21668181351511,1.26867108607993,1.31835967227679,1.38682797907893,1.45087672393235,1.57739281611583,1.62366077378083,1.79883956012346,1.86536976295219,1.97554845708381,2.0684871829082,2.18805633595334,2.3000183217539,2.40366491058077,2.40796813716333,2.34255989059443,2.23775721253836,2.31612862613824,2.45116585421582,2.43860804006706,2.49336157388892,2.57223417484039,2.54998353801957,2.71255501221295,2.71813766565184,2.88013334285662,2.85502931247437,2.80274503669748,3.17419803533461,3.08406789673542,3.43047723212207,3.50048809310439,3.32303923703502,3.32801535082762,3.33157213149043,3.42014619085567,3.39856405461132,3.34695930656329,3.42855558689997,3.40966538098985,3.4240436712221,3.43111811823661,3.37160697619161,3.3672160651898,3.29552893856739,3.23334392656643,3.23243217717657
"SIMS",7.22987852562415,7.28424001062407,7.34299507772625,7.39712029612723,7.4494175936795,7.4996823950862,7.55177567638905,7.60873822568907,7.67331517283069,7.79642625501146,7.84469437239547,8.01179359345908,8.07962512687154,8.18862747700934,8.26990296061917,8.3919961665718,8.49721549558369,8.59179509817273,8.60317449942971,8.53852562651471,8.43720545437582,8.51403490121335,8.64322985950628,8.63325514712162,8.68209727475092,8.76580024968141,8.74185617474338,8.90205452906278,8.91289363982387,9.07045699090799,9.04321988776138,8.99304059468938,9.1766826739391,9.09591423240183,9.25946910011686,9.38728844556056,9.26743036560953,9.33376302286412,9.38982871363338,9.53923465636598,9.57392150810481,9.57401734167916,9.7046147129088,9.67789271910147,9.68968672670327,9.69512821252348,9.63447469969867,9.62673161454057,9.55219607728577,9.48538190653885,9.48751733124174
"SMIG",3.65068828280595,3.705593217507,3.75961910749838,3.80834484113092,3.86489196241147,3.92205056306615,3.97300076910117,4.03063036072995,4.09930117473177,4.22482750410503,4.27590662807309,4.44828703107637,4.51739636499612,4.62599400962047,4.71709535265634,4.83428752022685,4.94463528923741,5.04497286776465,5.04473461547079,4.97785236353746,4.87144717534201,4.95267247191216,5.08293419455093,5.06329429884312,5.11365910221267,5.19218249606448,5.17045996249292,5.33023049410904,5.33896203580131,5.49710006643983,5.47402533415833,5.42202709718221,5.59554706368675,5.52257517678119,5.68369167383526,5.80877707349363,5.68627790518858,5.74755741514943,5.80862389083085,5.95986826275454,5.9887338459322,5.9868660402371,6.11694473808149,6.09035142505023,6.10200029541425,6.10865769963731,6.04673146622338,6.03364956631044,5.96498664071733,5.90334910601101,5.90204942866132
"SOMI",6.32605350456479,6.37744659923199,6.43132043287816,6.48112584879136,6.52995219750546,6.57706214798321,6.63293274240054,6.68965564472457,6.75816094260407,6.87153957313622,6.92335987988249,7.08759062773336,7.1523128531528,7.17498602794594,7.18010485118466,7.21101278456988,7.23215822707266,7.24405362741931,7.15975452621145,7.00837061656939,6.81253984218318,6.79527839899444,6.84073293344645,6.73856327454004,6.69900088233141,6.6921187064374,6.57796598110046,6.65267109613893,6.57610718515962,6.65070155380419,6.53734119808472,6.39711378756763,6.48798633796408,6.32293492929693,6.39491438898424,6.43725457215121,6.22753898393569,6.20513134649309,6.18255059768673,6.24883102275752,6.19414108716803,6.11544219401214,6.16823766674012,6.14264194102577,6.1514151681317,6.15590737335105,6.08498428091223,6.07726246840643,6.00350356106709,5.93379663656687,5.93030307330576
"SPRO",8.44010603131007,8.48843259453441,8.53663665390071,8.58894177244601,8.63945148567217,8.68508940116298,8.73706635762083,8.79073641719535,8.85641116050439,8.87214500194413,8.81906942697367,8.89262078599868,8.85087938275307,8.86297124190763,8.8517487724947,8.87273340312434,8.87964344260912,8.87803064631646,8.77856961213837,8.61363545893633,8.40904269850196,8.38009591259179,8.4087685143573,8.29985972789497,8.24843481475557,8.22471053297824,8.10611613196224,8.16644534373359,8.07429271104654,8.13410038902524,8.0096534116258,7.85394220273016,7.92789699614873,7.7555977207139,7.82126283008666,7.84673131828603,7.62525974207529,7.58665362196315,7.5482057914592,7.59193381515145,7.53182457896896,7.56628786993635,7.74386491340471,7.81729302801733,7.92422169007627,8.0206089004297,7.95852831073772,7.94551817057416,7.87118779828571,7.80128240578939,7.79834367765105
"STAN",5.96374627087633,6.01998856168135,6.07230918640082,6.12359363004985,6.18346038131602,6.23404419076656,6.2887292719809,6.35164555587004,6.41688936558131,6.53282017412486,6.56953917926205,6.74548488846831,6.81012265345947,6.92588666207995,7.01244261196514,7.13854058843362,7.24564134201126,7.3483871911998,7.35207011046076,7.2876902988335,7.18509422302863,7.26173869551016,7.38388351054528,7.36729962201813,7.42023816138451,7.49411501377813,7.46536165539417,7.61742664169331,7.62594749523836,7.78871672895194,7.76387109518451,7.70667596368228,7.88529104974594,7.81029054587667,7.97269917279617,8.10282280780239,7.97957272894528,8.04373695794183,8.10248744516606,8.18989891556447,8.16282073242142,8.10434276967243,8.18999147508345,8.16870885039938,8.1829976259415,8.18935853344361,8.12164757985842,8.11252551565131,8.04115596908276,7.97324185203435,7.9776572670174
"STEI",6.29940682013016,6.34468564951802,6.4003352649402,6.44765592123456,6.50258911171431,6.55506273994626,6.60342415165104,6.66971139265192,6.7291517257958,6.84930199804862,6.89917059327211,7.06948793136911,7.05212135745876,7.08046553836158,7.08784405920878,7.12647341563618,7.15316664138323,7.17068445287145,7.08886043581038,6.94635178362546,6.75895489392719,6.75075091517014,6.79651707425517,6.69893793577054,6.6677400826725,6.66853627206457,6.55765816297546,6.63718402357958,6.56897736556242,6.65582731896243,6.54753108653093,6.40740278336035,6.50115834390705,6.34055320656784,6.4229998163091,6.46735166104644,6.26598591216037,6.2473620244668,6.22775326524366,6.29318011720135,6.24490163977042,6.18178445152117,6.26240217751998,6.23471526105868,6.2440484203717,6.25103496114103,6.18602792894987,6.17543092403746,6.10232334280618,6.03303369625203,6.02964641328304
"STEN",6.3567968247417,6.4124027755589,6.46327736498751,6.52463189792005,6.58022505475459,6.63559988609551,6.68622437162478,6.75158414704592,6.81343170218368,6.93498917729622,6.98442616142901,7.15191961723809,7.22190099263651,7.33506619068411,7.36279518158247,7.42837313964908,7.48030279921803,7.52482460987411,7.46908165041849,7.34717411283176,7.17976147827474,7.20035829432256,7.27532073691909,7.20455058027589,7.20394928459311,7.22362254376294,7.14454288393424,7.24925495206152,7.20414505909841,7.3079516112801,7.22596825448017,7.11593246991692,7.23507753678206,7.10548175360758,7.21419300426937,7.2828906400659,7.10556943741505,7.1137435297973,7.11832254500604,7.20597419214526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STRA",9.26317113432575,9.30444128668258,9.35534166128321,9.40366254808516,9.44962882305,9.49486521056998,9.53722524407748,9.59576477585124,9.65513183738632,9.77291739737745,9.81220153720529,9.85926366983681,9.79692907890266,9.78416791074749,9.74465559763049,9.7216340074519,9.69774031587995,9.66447177213818,9.58228743514107,9.32524677200132,9.02704899000035,8.90988992527236,8.84563125177351,8.64028360463418,8.49744559465234,8.38626469592081,8.16912828382242,8.14286771162936,7.95597430948481,7.93087445284635,7.71300067681315,7.46651757356578,7.44850269868554,7.18642616381778,7.15524570349455,7.09428650542893,6.78224884669961,6.65834398925207,6.77874615107744,6.98635449586648,6.94061721499783,6.86002932633829,6.91123293985015,6.88359296551698,6.88314988101234,6.88132494711051,6.80931965526966,6.79110582437491,6.70961002575918,6.62816779565395,6.61663034154216
